934,spatial,"공간의, 공간적인"
935,misleading,"호도[오도]하는, 잘못된 정보[인상]를 주는"
936,vibrate,"떨다, 진동하다, 흔들리다"
937,agriculture,"농업, 농사"
938,vain,"헛된, 소용없는; 허영심이 많은"
939,break through,"~을 뚫고 지나가다, 돌파하다"
940,speak out,"이야기하다, 분명하게 말하다"
[ IC 어휘완성 프로그램 ],,[ DAY 48 ]
No,Word,Meaning
941,adjourn,"(회의를) 중단하다, 휴정하다"
942,torment,"괴롭히다; 고통, 고뇌"
943,precisely,"정확히; 바로, 꼭"
944,general,"일반적인, 보편적인; 개괄적인, 대략적인; 장군"
945,deny,"부인하다, 부정하다; 거절하다, 거부하다"
946,stable,안정된; 차분한; 마구간
947,suggest,"제안하다; 암시하다, 나타내다"
948,conservatory,"예술학교, 음악학교; 온실"
949,paragraph,"단락, 절"
950,intricate,"복잡한, 정교한"
951,collapse,"붕괴되다, 무너지다; 실패하다; 폭락하다; 붕괴; 실패"
952,assign,"할당하다, 배정하다, 부과[부여]하다; 선임하다, 임명하다"
953,expertise,전문 지식[기술]
954,perplex,"당황하게 하다, 난처하게 하다"
955,pirate,해적; 저작권 침해자; 저작권을 침해하다
956,breed,"새끼를 낳다, 번식시키다; (문제 등을) 일으키다; 종, 품종"
957,stir,"젓다, 섞다; (약간) 움직이다; (감정을) 불러일으키다; 동요, 흥분; (휘)젓기"
958,astonished,깜짝 놀란
959,come through,"성공하다, 해내다; 살아남다"
960,take out,"꺼내다, 끄집어내다"
[ IC 어휘완성 프로그램 ],,[ DAY 49 ]
No,Word,Meaning
961,locate,"~의 위치를 찾아내다; (특정 위치에) 두다, 설치하다"
962,progress,"진보, 발달; 진행; 진보하다, 발달하다; 진행되다"
963,maintain,"(수준 등을) 유지하다, 지키다; (건물 등을) 유지 관리하다; 주장하다"
964,stain,"얼룩, 자국; 착색제; 얼룩지게 하다, 더럽히다, 더러워지다"
965,tease,놀리다; 괴롭히다; 놀리기 좋아하는 사람; 장난
966,swap,"교환하다, 맞바꾸다; 교대로 하다; 교환; 교대"
967,crush,"찌그러뜨리다, 으스러뜨리다; 가루로 빻다, 잘게 부수다; 반함"
968,purify,정화하다; 정제하다
969,depict,"(그림으로) 그리다, 묘사하다; (말로) 묘사하다"
970,transcribe,"필기하다, 받아적다; 베껴 쓰다; 편곡하다"
971,convert,"전환하다, 전환되다, 개조하다"
972,fake,"위조의, 가짜의; 위조품; 사기꾼; 위조하다; ~인 척하다"
973,breakthrough,"돌파구, 큰 발전, 새 발견"
974,factor,"요소, 요인; (정도를 나타내는) 지수"
975,communal,"공동의, 공용의; 사회의, 공동체의"
976,bribe,"뇌물을 주다, 매수하다; 뇌물"
977,peninsula,반도
978,replicate,"모사하다, 복사하다; (바이러스 등이) 자기 복제를 하다"
979,get through,"통과하다; 해내다, ~을 끝내다"
980,stand out,눈에 띄다
[ IC 어휘완성 프로그램 ],,[ DAY 50 ]
No,Word,Meaning
981,agency,"대행사, 대리점; (정부 등의) 기관"
982,annual,"매년의, 연례의; 연간의, 한 해의"
983,admit,"인정하다; (입장, 가입을) 허락하다"
984,generous,"관대한, 너그러운, 후한"
985,status,"(법적, 사회적) 지위, 신분[자격]; (사물의) 상태"
986,vivid,"생생한; 선명한, 강렬한"
987,dispose,"처리하다, 처분하다; 배치하다"
988,local,"지역의, 현지의; 주민"
989,seal,밀봉[밀폐]하다; 봉[봉인]하다; 도장; 봉인; 물개
990,lease,"임대하다, 임차하다; 임대차 (계약)"
991,dismiss,"무시하다, 일축하다; 해고하다; 해산시키다"
992,command,"명령; 지휘, 통솔; 사령부; 명령하다; 지휘하다"
993,holy,"신성한, 성스러운; 독실한"
994,mechanism,"(기계) 장치; 방식, 메커니즘; (생물의) 기제, 구조"
995,merchandise,"물품, 상품; 판매하다"
996,devise,"생각해 내다, 고안하다"
997,shiver,"(추위, 공포 등으로) 떨다, 전율하다; 떨림, 전율"
998,portray,"묘사하다, 표현하다; (영화 등에서) 연기하다"
999,shut down,"폐쇄하다, 문을 닫다"
1000,sort out,"가려내다, 선별하다"
[ IC 어휘완성 프로그램 ],,[ DAY 51 ]
No,Word,Meaning
1001,tribal,"부족의, 종족의"
1002,adopt,"입양하다; 도입하다, 채택하다; (방식 등을) 취하다"
1003,weary,"지친, 피곤한; 싫증 난; 지치게 하다"
1004,nuisance,"성가신 사람, 골칫거리; 소란 행위"
1005,immune,면역(성)의; 영향을 받지 않는
1006,retrieval,"회수, 복구; 검색"
1007,eradicate,"근절하다, 박멸하다"
1008,initiate,"시작하다, 착수하다; 전수하다, 가르치다"
1009,tide,"조수(의 간만), 조류; (여론의) 흐름; 풍조, 경향"
1010,vigorous,"(논쟁 등이) 활발한, 격렬한; (사람 등이) 혈기 왕성한, 건강한"
1011,various,"여러 가지의, 다양한"
1012,municipal,"자치 도시의, 시의"
1013,regularize,"합법화하다, 규칙화하다"
1014,merge,"합병하다, 통합하다; 융합되다, 섞이다"
1015,cosmic,"우주의; 장대한, 어마어마한"
1016,emit,"(빛, 열, 가스 등을) 내다, 내뿜다"
1017,property,"재산, 소유물; 부동산; 속성, 특성"
1018,glare,노려보다; 눈부시게 빛나다; 노려봄; 눈 부신 빛
1019,turn down,~을 거절하다
1020,count out,세어보다; ~을 제외하다
[ IC 어휘완성 프로그램 ],,[ DAY 52 ]
No,Word,Meaning
1021,noble,"고결한, 고상한; 귀족의, 신분이 높은; 귀족 출신의 사람"
1022,adapt,"적응하다(시키다); (용도, 상황에) 맞추다, 조정하다; 각색하다"
1023,conduct,"수행하다, 실시하다; 지휘하다; (전기, 소리, 열을) 전하다; 수행, 실시; 행동"
1024,invest,"투자하다; (노력, 시간 등을) 들이다, 쏟다"
1025,vulnerable,"취약한, 연약한"
1026,persuade,설득하다
1027,rough,"거친, 험한; 대략적인; 힘든; 밑그림"
1028,imitate,"모방하다, 본뜨다; (사람을) 흉내 내다"
1029,aggressive,공격적인; (원하는 것을 이루기 위해) 매우 적극적인
1030,diminish,"줄어들다, 줄이다; 깎아내리다, 폄하하다"
1031,variable,"변덕스러운, 가변적인; 변경 가능한; 변수"
1032,ceremony,"의식, 식; 격식, 형식"
1033,distribute,"나누어 주다, 분배하다; 유통하다; 분산시키다"
1034,emerge,"나오다, 출현하다; 드러나다, 알려지다"
1035,accelerate,"가속하다, 가속화되다; (자동차 등이) 속도를 높이다"
1036,foe,"적, 상대"
1037,poverty,"가난, 빈곤; 결핍, 부족"
1038,recur,"재발하다, 되풀이되다, 반복되다"
1039,tear down,"~을 부수다, 철거하다"
1040,rule out,"~을 제외하다, 배제하다"
[ IC 어휘완성 프로그램 ],,[ DAY 53 ]
No,Word,Meaning
1041,conclude,"결론[판단]을 내리다; 끝나다, 끝내다; (조약을) 체결하다"
1042,sew,"꿰매다, 깁다; (거래 등을) 성사시키다, 매듭짓다"
1043,durable,"내구성이 있는, 오래가는"
1044,purchase,"구입하다, 구매하다; 구입, 구매; 구입품"
1045,erect,(건조물을) 세우다; 확립하다; 똑바로 선
1046,attempt,(힘든 일에 대한) 시도; 시도하다
1047,sorrowful,"아주 슬픈, 비탄에 잠긴"
1048,heritage,유산
1049,cryptic,"수수께끼 같은, 아리송한"
1050,poll,여론 조사; 투표소
1051,physician,(내과) 의사
1052,pave,(도로 등을) 포장하다
1053,dramatically,"크게, 극적으로"
1054,medication,"약, 약물"
1055,reluctant,"꺼리는, 마지못한, 망설이는"
1056,impersonal,"인간미 없는, 냉담한; 개인적인 것이 개입되지 않은"
1057,delicate,"부서지기 쉬운, 연약한; 섬세한; (문제 등이) 민감한, 까다로운"
1058,competence,"능력, 능숙도, 역량"
1059,settle down,"정착하다; 진정하다, 안정되다"
1060,put out,~을 끄다
[ IC 어휘완성 프로그램 ],,[ DAY 54 ]
No,Word,Meaning
1061,ordinary,"평범한, 보통의"
1062,sow,"(씨를) 심다, 뿌리다; (문제의 소지 등을) 심다"
1063,insure,"보험에 들다; 보장하다, 보증하다"
1064,pale,"창백한, 핼쑥한; (색깔이) 엷은, 연한"
1065,elect,(투표로) 선출하다; 당선된
1066,damage,"피해, 손상, 손해; 손해액; 손상시키다, 피해를 주다"
1067,suspect,"의심하다, 혐의를 두다; 짐작하다, 생각하다; 용의자"
1068,heredity,"유전, 유전적 형질"
1069,attorney,변호사; (법적) 대리인
1070,proportion,"비율, 부분; 균형; 크기, 정도"
1071,physicist,물리학자
1072,shift,"변화; 교대 근무; 옮기다, 바꾸다; (의견 등이) 바뀌다"
1073,advantage,"유리한 점, 이점, 장점"
1074,meditation,"명상, 묵상"
1075,adolescent,청소년; 청소년기의
1076,manipulate,"(부정하게) 조작하다, 조종하다; 잘 다루다"
1077,deliberate,"의도적인, 고의적인; 신중한; 숙고하다"
1078,compose,"구성하다; 작곡하다; 쓰다, 작문하다"
1079,put down,"~을 진압하다, 억누르다; 적어두다"
1080,leave out,"~을 빼다, 제외하다"
[ IC 어휘완성 프로그램 ],,[ DAY 55 ]
No,Word,Meaning
1081,respond,응답하다; 반응하다
1082,reputation,"평판, 명성"
1083,opportunity,기회
1084,annoy,짜증 나게 하다
1085,scrutiny,"정밀한 조사, 자세한 검토"
1086,scent,"향기, 냄새; 냄새를 맡다; (비밀 등을) 눈치채다"
1087,quarter,4분의 1; 15분; 25센트 동전; 분기; 4등분하다
1088,aquatic,"물속에 사는, 수생의"
1089,vessel,"선박; 혈관; (액체를 담는) 그릇, 용기"
1090,transfer,"이동하다, 전근[전학]하다; 환승하다; 전환[전송]하다; 이동, 이적; 환승"
1091,temper,"(화를 내는) 성미, 성질; 기분; 누그러뜨리다"
1092,physiology,생리학; 생리
1093,aspect,"면, 측면; (사물의) 방향"
1094,merely,"단지, 한낱, 그저"
1095,chronic,만성적인
1096,legislate,법률을 제정하다
1097,recede,"(소리 등이) 서서히 멀어지다, 희미해지다; (기억 등이) 약해지다"
1098,decode,(암호 등을) 해독하다; (외국어를) 이해하다
1099,look down on,"~을 깔보다, 얕보다"
1100,fade out,"사라지다, 희미해지다"
[ IC 어휘완성 프로그램 ],,[ DAY 56 ]
No,Word,Meaning
1101,arise,"발생하다, 일어나다"
1102,prescribe,(의사가 약을) 처방하다; 규정하다
1103,pretend,~인 체하다; (사실이 아닌 것을) 주장하다
1104,infrastructure,사회기반시설
1105,translate,"번역하다, 통역하다, (다른 언어로) 바꾸다"
1106,reap,"거두다, 수확하다"
1107,react,"반응하다, 반응을 보이다"
1108,divine,"신의, 신성한"
1109,clarify,명확하게 하다
1110,companion,"동반자, 동료, 친구; (쌍을 이루는 것의) 한쪽, 한 짝"
1111,eternal,영원한; 끊임없는
1112,copyright,저작권; 저작권 보호를 받는; 저작권으로 보호하다
1113,cooperate,"협력하다, 협동하다; 협조하다"
1114,detergent,"세제, 세정제"
1115,reconcile,"화해시키다; (두 가지 이상의 생각을) 조화시키다, 일치시키다"
1116,congestion,"혼잡; [의학] (충혈, 울혈 등에 의해) 막힘"
1117,realm,"(지식, 활동 등의) 영역, 범위; 왕국"
1118,atmosphere,"공기, 대기; 분위기, 환경"
1119,hold down,"~을 억누르다, 억제하다"
1120,drop out,"빠지다, 손을 떼다; 중퇴하다"
[ IC 어휘완성 프로그램 ],,[ DAY 57 ]
No,Word,Meaning
1121,opposite,정반대(의 것); 정반대의; 맞은편의; 맞은편에
1122,underlying,근본적인; (다른 것의) 밑에 있는
1123,prophecy,예언; 예지력
1124,burden,부담; 짐; 부담을 주다
1125,survive,"살아남다, 생존하다; 잘 이겨내다, 극복하다"
1126,predict,"예측하다, 예보하다"
1127,compare,"비교하다; 비유하다; 필적하다, 비교가 되다"
1128,martial,"싸움의, 전쟁의"
1129,draft,"원고, 초안; 징병; 초안을 작성하다; 징병하다"
1130,maternity,"임산부의, 출산의; 어머니가 됨"
1131,geography,"지리, 지리학; (어떤 지역의) 지형"
1132,obvious,"명백한, 분명한"
1133,exterior,"외부, 외면; (사람의) 겉모습; 외부의"
1134,explode,"폭발하다, 폭파하다; 급격히 증가하다; (감정을) 터뜨리다"
1135,punctual,"시간을 엄수하는, ~에 늦지 않는"
1136,elusive,찾기 힘든; 이해하기 힘든
1137,ecology,생태(계); 생태학
1138,courteous,"예의 바른, 공손한"
1139,mark down,값을 내리다
1140,run out of,"~을 다 써버리다, ~을 바닥내다"
[ IC 어휘완성 프로그램 ],,[ DAY 58 ]
No,Word,Meaning
1141,agitated,"불안해하는, 동요된"
1142,stale,"신선하지 않은, 상한; 퀴퀴한; 진부한"
1143,omit,빠뜨리다; 생략하다
1144,distance,"거리, 간격; 먼 곳; (사람 사이의) 거리감; 거리를 두다"
1145,ferment,"발효되다, 발효시키다; (사회적) 소란, 동요"
1146,refrain,"삼가다, 자제하다; 자주 반복되는 말; 후렴"
1147,experiment,"실험, 시험; 실험하다, 시험하다"
1148,multiple,"다수의, 다양한, 여러 가지의; 배수"
1149,indicate,"나타내다; 가리키다, 지시하다; 표시하다"
1150,theorize,"이론을 제시하다, 이론을 세우다"
1151,inhabit,"살다, 거주하다, 서식하다"
1152,additional,"추가적인, 부가의"
1153,assertive,"확신에 찬, 자기주장이 강한"
1154,contemplate,"심사숙고하다; 생각하다, 고려하다"
1155,diploma,"수료증; 졸업장, 학위증서"
1156,precede,"~보다 먼저 일어나다, 선행하다; ~ 앞에 가다"
1157,fertile,"비옥한, 기름진; 가임의; 풍부한"
1158,magnitude,"(엄청난) 규모, 중요도; (지진의) 강도"
1159,come down with,(~의 병에) 걸리다
1160,root out,"~을 뿌리뽑다, 근절하다"
[ IC 어휘완성 프로그램 ],,[ DAY 59 ]
No,Word,Meaning
1161,legend,전설; 전설적인 인물; (지도의) 범례
1162,select,"선택하다, 고르다; 엄선된; 고급의"
1163,erase,지우다; 없애다
1164,satisfy,만족시키다; 충족시키다
1165,despair,"절망, 체념; 절망하다, 체념하다"
1166,fancy,고급의; 화려한; 복잡한; 상상; 욕망
1167,contend,"주장하다; 다투다, 겨루다"
1168,console,"위로하다, 위안을 주다"
1169,prejudice,"편견, 선입관; 편견을 갖게 하다"
1170,vacant,"빈, 비어 있는; (일자리가) 빈자리의, 공석인"
1171,landscape,"풍경, 경치; 풍경화, 산수화; 조경하다"
1172,boundary,"경계; 한계, 범위"
1173,neglect,"방치하다, 돌보지 않다; 소홀히 하다, 경시하다; 방치, 돌보지 않음; 소홀, 경시"
1174,revise,"수정하다, 변경하다; (책 등을) 개정하다"
1175,enroll,"(강좌 등에) 등록하다, 등록시키다, 입학하다, 입학시키다"
1176,segregation,"분리, 차별"
1177,rage,"분노, 격노; 몹시 화를 내다"
1178,deduct,"빼다, 공제하다"
1179,calm down,"가라앉다, 진정하다"
1180,be sold out,매진되다
[ IC 어휘완성 프로그램 ],,[ DAY 60 ]
No,Word,Meaning
1181,panic,공포에 질리다; (갑작스러운) 공포 ;공황 상태
1182,magnify,확대하다; 과장하다
1183,submit,"제출하다; 굴복하다, 복종하다; 진술하다"
1184,reciprocation,"보답, 답례"
1185,fierce,(행동 등이) 격렬한; (동물 등이) 사나운
1186,identify,"(신원 등을) 확인하다, 알아보다; 동일시하다"
1187,fold,"접다, 접히다; (사업 등을) 중단하다; 접힌 부분; 주름"
1188,outstanding,"뛰어난, 두드러진; 미지급된, 미해결된"
1189,swear,맹세하다; 욕을 하다
1190,diverse,"다른, 여러 가지의, 다양한"
1191,pioneer,"선구자, 개척자; 개척하다"
1192,literally,"문자 그대로, 말 그대로; 실제로"
1193,rotate,"회전하다, 회전시키다; 교대하다, 교대시키다"
1194,asset,"재산, 자산"
1195,emigrate,"(타국으로) 이민을 가다, 이주하다"
1196,tangible,"분명히 실재하는, 유형의; 만질 수 있는"
1197,monument,기념물
1198,drift,"표류하다, 떠돌다; 이동하다; 퇴적(물); 흐름, 경향"
1199,break down,고장 나다
1200,map out,"계획하다, 구상하다"
[ IC 어휘완성 프로그램 ],,[ DAY 61 ]
No,Word,Meaning
1201,proper,"적절한, 알맞은, 제대로 된"
1202,stagnant,"침체한, 발전이 없는; 흐르지 않는, 고여 있는"
1203,lick,핥다; (불길 등이) 집어삼키다
1204,preliminary,"예비의, 준비의; 예비 단계, 사전 준비; 예선전"
1205,navigate,길을 찾다; 항해하다; 비행하다; (힘든 일을) 처리하다
1206,temporary,임시의; 일시적인
1207,perceive,"(~으로) 여기다; 감지하다, 인지하다"
1208,preoccupy,"(생각, 걱정이) 사로잡다, 몰두하게 하다"
1209,convention,"대회, 협의회; 관습; 조약"
1210,originate,"비롯하다, 유래하다; 고안하다, 창시하다"
1211,wrench,"확 비틀다, 비틀어 빼내다; 삐다, 접질리다; 렌치, 스패너; 비틀기; 삠, 접질림"
1212,revolution,"혁명, 큰 변화; 공전, 회전"
1213,abnormal,"비정상적인, 이상한"
1214,worthwhile,"가치 있는, (시간, 노력 등을) 들일 만한"
1215,valueless,"무가치한, 하찮은, 시시한"
1216,asymmetry,불균형; 비대칭
1217,sturdy,"(물건이) 견고한; (사람이) 튼튼한, 건장한; 확고한, 완강한"
1218,gaze,"응시하다, 바라보다; 응시"
1219,boil down,요약하다; (물·찌개 등을) 졸이다
1220,fill out,~에 기입하다
[ IC 어휘완성 프로그램 ],,[ DAY 62 ]
No,Word,Meaning
1221,retain,"유지하다, 보유하다; 기억하다"
1222,exhausted,"기진맥진한, 지친; 다 써 버린, 고갈된"
1223,leak,"(액체, 가스 등이) 새다; 누설하다; 새는 곳; 누출, 누설"
1224,religion,종교; 신앙
1225,postpone,"연기하다, 미루다"
1226,permanent,영구적인
1227,situation,"상황, 처지; 위치"
1228,whereas,"~에 반하여, 그러나"
1229,invention,"발명, 고안; 발명품"
1230,toxic,"유독한, 독성이 있는"
1231,organ,"(신체의) 장기, 기관; 오르간; (공식적인) 기관"
1232,evolution,(생물) 진화; 발전
1233,assure,"장담하다, 보장하다; 확실하게 하다"
1234,immigrate,(타국에서) 이민을 오다
1235,invaluable,"매우 유용한, 매우 귀중한"
1236,imprint,"자국, 흔적; 출판사[발행자]명; 찍다, 각인하다; (기억 등을) 새기다"
1237,blare,요란하게 울리다; 요란한 소리
1238,graze,(가축이) 풀을 먹다; (가축을) 방목하다
1239,take down,"(위치를) 내리다, 낮추다; 받아적다"
1240,cut out,"잘라내다, 제거하다"
[ IC 어휘완성 프로그램 ],,[ DAY 63 ]
No,Word,Meaning
1241,supreme,최고의; 대단한
1242,achieve,"성취하다, 성공하다"
1243,extent,"정도, 규모"
1244,dictate,지시[명령]하다; 좌우하다; 받아쓰게 하다
1245,chase,"뒤쫓다, 추적하다; 추구하다; 추적, 추격"
1246,through,"~을 통과하여, ~을 통해; ~ 내내 부; 통해서; 내내"
1247,rapid,"빠른, 신속한, 급한"
1248,decorate,"꾸미다, 장식하다"
1249,economical,"경제적인, 절약하는, 알뜰한"
1250,hardship,"어려움, 곤란"
1251,moderate,"보통의, 중간의; 적당한; 중도의, 온건한; 완화하다, 누그러뜨리다"
1252,comparable,"비교할만한, 견줄만한, 비슷한"
1253,perpetual,"끊임없이 계속되는, 반복되는"
1254,conform,"(법, 규칙 등에) 따르다, 순응하다; ~에 일치하다, 같아지다"
1255,spontaneous,자발적인; 즉흥적인
1256,stroll,"거닐다, 산책하다; (한가로이) 거닐기, 산책"
1257,pitfall,"(숨겨진) 위험, 곤란, 함정"
1258,exclaim,"소리를 지르다, 외치다"
1259,knock down,~을 때려눕히다
1260,burn out,타버리다; 기진맥진하게 하다
[ IC 어휘완성 프로그램 ],,[ DAY 64 ]
No,Word,Meaning
1261,valid,유효한; 타당한
1262,notable,"주목할 만한, 중요한, 유명한"
1263,extend,"확장하다, 확대하다; 연장하다; (팔 등을) 뻗다"
1264,instance,"사례, 경우"
1265,imperial,"황실의, 제국의, 황제의"
1266,thorough,"철저한, 빈틈없는, 철두철미한"
1267,excavate,"발굴하다; 파다, 파내다"
1268,compete,"경쟁하다, 겨루다; (경기 등에) 참가하다, 출전하다"
1269,economic,"경제의, 경제학상의"
1270,inevitable,"피할 수 없는, 필연적인"
1271,textile,"직물, 옷감; 섬유 산업"
1272,comparative,"상대적인, 비교적; 비교의, 비교에 의한; 비교급"
1273,inflict,"(괴로움 등을) 안기다, 가하다"
1274,dare,"~할 용기가 있다, 감히[과감히] ~하다; ~해보라고 부추기다"
1275,simultaneous,"동시의, 동시에 일어나는"
1276,politics,정치; 정치적 견해; 정치학
1277,intuitive,"직감적인, 직관적인; 직감력이 있는, 감이 뛰어난"
1278,proclaim,"선언하다, 선포하다; 분명히 보여주다, 나타내다"
1279,hand down,"~을 전하다, (후세에) 물려주다"
1280,cry out,크게 소리치다; 강력히 항의[반대]하다
[ IC 어휘완성 프로그램 ],,[ DAY 65 ]
No,Word,Meaning
1281,disclose,"밝히다, 폭로하다; 공개하다"
1282,commitment,"약속; 전념, 헌신"
1283,intend,"~할 작정이다, 의도하다"
1284,notion,"개념, 관념, 생각"
1285,reflect,"반사하다; (거울 등에) 비치다, 비추다; 반영하다; 숙고하다"
1286,stare,"빤히 쳐다보다, 응시하다; 빤히 쳐다봄, 응시"
1287,continual,"거듭되는, 반복되는; 끊임없는, 부단한"
1288,withhold,주지 않다; 보류하다
1289,drawback,"결점, 문제점"
1290,adjust,"조절[조정]하다, 맞추다; 적응하다"
1291,shatter,"산산이 부서지다, 산산조각내다"
1292,sophomore,"(고등학교, 대학의) 2학년생"
1293,certificate,"자격증, 수료증, 증명서"
1294,prolific,"(화가, 작가 등이) 다작하는; 다산하는, 열매를 많이 맺는"
1295,indulge,마음껏 하다; (욕구 등을) 충족시키다; 제멋대로 하게 하다
1296,disrupt,"지장을 주다, 방해하다"
1297,crude,"대충의, 대강의; 천연 그대로의"
1298,fatal,"치명적인, 죽음에 이르는; (부정적으로) 결정적인, 중대한"
1299,get down,~에서 내리다
1300,call out,"소리치다, 소리쳐 부르다"
[ IC 어휘완성 프로그램 ],,[ DAY 66 ]
No,Word,Meaning
1301,relate,"관련이 있다, 관련짓다"
1302,occasion,"(어떤 일이 일어나는) 때, 경우; 행사; 원인, 이유"
1303,inseparable,"뗄 수 없는, 분리할 수 없는"
1304,dwindling,"(점차) 줄어드는, 작아지는"
1305,secure,"확보하다; 안전하게 하다; 안정된, 확실한; 안전한"
1306,implement,"이행하다, 실행하다; 도구, 용구"
1307,currency,"통화, 화폐; 통용, 보급"
1308,stock,"재고(품); 비축물, 저장량; 주식; 가축; (상품의 재고를) 갖추다"
1309,warrior,"(특히 과거의) 전사, 병사"
1310,celebrity,"명사, (유명) 연예인; 명성"
1311,stance,"입장, 태도; (특히 스포츠에서) 자세"
1312,predecessor,"전임자; 이전의 것, 전신"
1313,enthusiasm,"열정, 열의"
1314,element,"요소, 요인; (화학) 원소"
1315,frustrated,"좌절한, 짜증이 난, 불만스러운"
1316,intake,섭취(량); (채용 등의) 인원수
1317,deposit,"보증금; 예금(액); 퇴적물;  예금하다;  놓다, 두다; 퇴적시키다"
1318,hatch,"부화하다, 부화시키다; (음모, 계획 등을) 꾸미다; 출입구"
1319,go down,"감소하다, 떨어지다"
1320,set out,"출발하다, 길을 떠나다; 배열하다"
[ IC 어휘완성 프로그램 ],,[ DAY 67 ]
No,Word,Meaning
1321,famine,기근; (물자의) 대부족
1322,shudder,"몸을 떨다, 몸서리치다; 마구 흔들리다; 떨림"
1323,secrete,"분비하다; 감추다, 은닉하다"
1324,prefer,"(~을) 더 좋아하다, 선호하다"
1325,steady,"꾸준한; 일정한, 안정된; 고정된; 안정시키다; 고정하다"
1326,pollution,"오염, 공해; 오염 물질"
1327,expert,"전문가; 전문적인, 숙련된; 전문가의"
1328,rely,"의존하다, 의지하다; 믿다, 신뢰하다"
1329,commute,통근하다; 통근 (거리)
1330,disgust,"혐오감을 주다, 역겹게 하다; 혐오감, 역겨움, 메스꺼움"
1331,resign,"사임하다, 사퇴하다, 그만두다"
1332,accompany,"동행하다; 동반하다, 동시에 일어나다; 반주하다"
1333,tersely,"간결하게, 짧고 무뚝뚝하게"
1334,confess,"자백하다, 고백하다; 인정하다"
1335,offspring,자식; (동물의) 새끼
1336,correlate,연관성이 있다; 서로 연관시키다
1337,scorn,"멸시하다, 깔보다; 경멸, 멸시"
1338,implicit,"암묵적인, 암시된, 내포된; (신뢰 등이) 절대적인, 무조건적인"
1339,fall down,넘어지다; 떨어지다
1340,point out,"~을 가리키다, 지적하다"
[ IC 어휘완성 프로그램 ],,[ DAY 68 ]
No,Word,Meaning
1341,organize,"준비하다; 정리하다, 배열하다; (단체를) 조직하다"
1342,appear,나타나다; ~인 것 같다; (TV 등에) 출연하다
1343,comfort,편안함; 위로; 위안을 주는 사람[물건]; 위로하다
1344,verdict,"(배심원의) 평결; 판정, 판단"
1345,temperate,"(기후, 지역이) 온난한; 절제하는"
1346,recall,기억해 내다; 소환하다; 회수하다; 기억; 소환; 회수
1347,loan,"대출(금); 빌려줌, 대여; 돈을 빌려주다; 대여하다"
1348,random,"무작위의, 닥치는 대로의"
1349,core,"핵심; (사물의) 중심부, 속; 핵심적인, 가장 중요한"
1350,harsh,"가혹한, 혹독한"
1351,species,(생물의) 종
1352,atom,"원자; 극소량, 조금"
1353,wealth,"부, 재산; 풍부한 양"
1354,flush,"얼굴이 붉어지다; 물을 내리다, 물로 씻어 내다; 홍조; (감정이) 울컥 솟구침; 물로 씻어냄"
1355,mount,"증가하다; (계획적으로) 시작하다; 올라가다, 올라타다"
1356,depth,깊이
1357,setback,"좌절, 실패, 차질"
1358,mimic,"흉내 내다, 똑같이 행동하다; 모방자, 흉내쟁이"
1359,cut down,"~을 베어 넘어뜨리다, 벌목하다"
1360,get out of,"~에서 나오다, 벗어나다"
[ IC 어휘완성 프로그램 ],,[ DAY 69 ]
No,Word,Meaning
1361,retire,"퇴직하다, 은퇴하다, 물러나다"
1362,raise,"올리다; 기르다, 양육하다; 모금하다; 제기하다; 임금 인상"
1363,responsible,"책임이 있는, 책임져야 할"
1364,sensation,"감각, 느낌; 센세이션, 선풍적인 관심"
1365,weird,"이상한, 괴상한, 기묘한"
1366,source,"원천; 원인, 근원; (정보의) 출처"
1367,indubitable,"의심할 여지 없는, 명백한"
1368,intermediate,중급의; 중간의; 중급자
1369,ambitious,"야심 찬, 야망을 품은; (계획 등이) 야심적인"
1370,allot,"할당하다, 배당하다"
1371,urban,"도시의, 도회지의"
1372,fragile,"부서지기 쉬운; 취약한, 허약한; 섬세한"
1373,compile,"(자료를) 엮다, 편집하다, 편찬하다"
1374,exaggerate,과장하다
1375,insomnia,불면증
1376,contaminate,오염시키다; 악영향을 미치다
1377,notation,"(수학, 음악 등의) 표기법, 표시법"
1378,plague,"역병, 전염병; 괴롭히다, 시달리게 하다"
1379,come down to,결국 ~이 되다; ~에 이르다
1380,leak out,(비밀·정보 등이) 누설되다; (불빛·말소리 등이) 새다
[ IC 어휘완성 프로그램 ],,[ DAY 70 ]
No,Word,Meaning
1381,arrest,체포하다; 체포
1382,ensure,"확실하게 하다, 보장하다"
1383,equipment,"장비, 용품; 설비, 설치"
1384,strengthen,"강화하다, 강화되다"
1385,chief,"주요한, 주된; (직급 등이) 최고위의; 장, 우두머리"
1386,sweep,(휩)쓸다; 청소하다; 퍼지다; 쓸기; 훑음
1387,royal,"왕의, 왕실의; 왕립의; 왕족"
1388,concrete,구체적인; 콘크리트로 된; 콘크리트
1389,fascinating,"매력적인, 흥미로운"
1390,pastime,"취미, 오락, 기분 전환"
1391,undertake,"떠맡다, 착수하다; 약속하다, 동의하다"
1392,controversial,논란이 많은
1393,chaotic,혼돈 상태인
1394,pesticide,"농약, 살충제"
1395,fundamental,"근본적인, 본질적인; 핵심적인, 필수적인"
1396,dialect,"방언, 사투리"
1397,dense,"빽빽한, 밀집한; 자욱한; 밀도가 높은"
1398,incorporate,"포함하다, 편입시키다; 법인 조직으로 만들다"
